legacy_id,name,lat,lng,state_code,state_name,layer_code,subtype_code,site_form_code,verification_status,confidence,review_notes,description,primary_url,raw_category,category_label,source_folder,owner_name,layer_label,cost,showers,is_active
s45,Baileys Woods Campground,45.071147,-87.1444256,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s59,Bear Lake Campground,45.513198,-88.5301052,WI,Wisconsin,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,federal,Federal Lands,Federal Lands,,Federal campgrounds,,,True
s60,Bear Lake Campground,44.4109896,-88.9370834,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s67,Beaver's Resort,46.1629591,-90.1654376,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s73,Bergland Township Park,46.5914451,-89.5743169,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,https://www.bergland.org/township-park.html,public,Local Campgrounds,"State, county, and town Campgrounds",,Local campgrounds,,,True
s1054,Bergland Township Park Campground,46.59100087,-89.57400055,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Municipal campground in Bergland on Lake Gogebic with 28 campsites, including lower 30-amp sites and upper full-hookup sites.",https://berglandmi.gov/campground,local modern,Local Campgrounds,Local Campgrounds,,Local campgrounds,,,True
s80,Big Bay State Park,46.7881132,-90.6737266,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s94,Black Lake Campground,45.9877328,-90.9298971,WI,Wisconsin,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,federal,Federal Lands,Federal Lands,,Federal campgrounds,,,True
s1043,Black River / Bessemer Dispersed Camping Anchor,46.617,-90.001,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Boondocking search anchor in Ottawa National Forest west-end road country near Black River Harbor and Bessemer district access.,https://www.fs.usda.gov/r09/ottawa/recreation/opportunities/highway-vehicles-ohv,boondocking,Boondocking,Boondocking,,Boondocking / dispersed,,,True
s1040,Black River Harbor Campground,46.66416323,-90.05190622,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Major Ottawa National Forest campground on Lake Superior at Black River Harbor with waterfall trail access, harbor access, and OHV-friendly spur roads.",https://www.fs.usda.gov/r09/ottawa/recreation/black-river-harbor-recreation-area,federal,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s96,Black River NFCG,46.6633688,-90.0521421,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,federal,Federal Lands,Federal Lands,,Federal campgrounds,,,True
s97,Black River State Forest,44.3266284,-90.6604152,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s100,Blackhawk Campground,43.4586184,-91.2257143,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s99,Blackhawk Campground,42.7966918,-88.9789072,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s116,Blue Mound Campground,43.0224674,-89.8499399,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s117,Bobcat Campground,46.2355043,-89.2793081,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s118,Bobcat Lake Campground,46.35924,-89.672941,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,https://www.fs.usda.gov/recarea/ottawa/recarea/?recid=12331,public,Federal Campgrounds,"State, county, and town Campgrounds",Ottawa National Forest,Federal campgrounds,,,True
s120,Bois Brule Campground,46.5400273,-91.5892442,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s126,Boot Lake Recreation Area,45.2684,-88.6456,WI,Wisconsin,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Chequamegon-Nicolet National Forest recreation area page added. 36-site developed campground with potable water.,https://www.fs.usda.gov/r09/chequamegon-nicolet/recreation/boot-lake-recreation-area,public,Federal Campgrounds,Federal Campgrounds,US Forest Service,Federal campground,,,True
s128,Boulder Lake Recreation Area,45.1411,-88.6344,WI,Wisconsin,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Official Chequamegon-Nicolet National Forest recreation area page added. Large developed campground with showers, some electric sites, and potable water.",https://www.fs.usda.gov/r09/chequamegon-nicolet/recreation/boulder-lake-recreation-area,public,Federal Campgrounds,Federal Campgrounds,US Forest Service,Federal campground,,,True
s133,Breezy Hill Campground,43.694322,-88.409933,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s137,Broken Bow Campground,45.9253408,-89.951558,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s140,Brule River State Forest,46.5373987,-91.5927162,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s141,Brunet Island State Park,45.1799484,-91.1613807,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s142,Buckhorn State Park,43.9457623,-90.0036019,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s144,Buffalo Lake Camping Resort,43.7914066,-89.3450745,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s1045,Burned Dam Campground,46.31379535,-89.05313987,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Free developed dispersed campground on the Middle Branch Ontonagon River near Mex-i-mine Falls; vault toilet, no potable water.",https://www.fs.usda.gov/r09/ottawa/recreation/burned-dam-campground,federal rustic,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s155,Camp Holiday Campground,46.0939318,-89.7168089,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s156,Camp New Wood County Park,45.2868323,-89.7920463,WI,Wisconsin,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s160,Campsite U,43.6787827,-90.6075299,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s168,Castle Mound Campground,44.2843582,-90.8296662,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s176,Cedar Hills Campground,43.2089794,-89.7478245,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s181,Chain O' Lakes Camping Resort,45.9121067,-89.1522674,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s183,Chalk Hills Campground,45.5162999,-87.7990342,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s186,Chequamegon-Nicolet National Forest,45.9200903,-90.4517829,WI,Wisconsin,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,federal,Federal Lands,Federal Lands,,Federal campgrounds,,,True
s189,Chipmunk Rapids Campground,45.8925,-88.5568,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s192,Circle K Campground,42.9042494,-88.6037845,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s199,Cliffside Park Campgrounds,42.8196479,-87.8233787,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s207,Connors Lake State Campground,45.739997,-90.7459921,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s208,Copper Falls State Park,46.3761555,-90.6439684,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s209,Copper Range Campground,46.6105723,-91.5811011,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s222,Crazy Horse Campground,42.6183638,-89.3992506,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,https://www.crazyhorsewi.com/,private,Private Campgrounds,Private campgrounds,Crazy Horse Campground,Private campgrounds,,,True
s227,Crystal Lake Campground and RV Park,43.294975,-89.633128,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s1051,Curry Park Campground,46.46347091,-90.18502928,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"City-run Ironwood campground with electric and some full-hookup sites, modern restroom/shower building, water fill, and dump station.",https://ironwoodmi.gov/curry-park-campground/,local,Local Campgrounds,Local Campgrounds,,Local campgrounds,,,True
s235,Deep Lake Campground,43.7793335,-89.6481924,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s243,Derge County Park,43.4980896,-88.88079,WI,Wisconsin,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s246,Devil's Lake State Park,43.4284471,-89.7313678,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s247,Devils Lake Group Camp,43.4107346,-89.7119274,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s248,Devils River Campground,44.2986742,-87.7769526,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s250,Diamond Lake Campground,45.1710664,-87.8702429,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s255,Duck Creek Campground & Du Duck Inn Grill and Bar,43.4996796,-89.3286514,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s263,Eagle Cliff Campground,43.7450195,-91.9381468,MN,Minnesota,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s267,East Fork campground,44.421461,-90.678477,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s279,End of The Trail Equine Campground,43.6831016,-90.5711135,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s284,Evergreen Campsites & Resort,44.1721396,-89.1530656,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s293,Fireside Campground,43.211681,-90.271568,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s1098,"First time to this area, it wasn't the last",46.7716356,-91.4569607,WI,Wisconsin,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Imported from user-verified KML (name and location trusted).,,boondocking rustic,,User verified KML import,Imported from user KML,Boondocking / dispersed,,,True
s294,Fish Creek Campground,45.1215566,-87.2158391,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s296,Fisher Campground,46.2179223,-89.282588,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s301,Flambeau River State Forest,45.6791306,-90.7801514,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s316,Franklin Lake (WI),45.9247322,-89.0079882,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s317,Franklin Lake Campground,45.931804,-88.9934098,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s322,Frontier Bar & Campground,46.5112802,-90.5074112,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s334,Gile Park,46.4253805,-90.2235903,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s336,Glacier Valley Campground,43.5746272,-89.1892402,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s1036,Golden Lake Campground,46.17160677,-88.88275779,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Ottawa National Forest campground near Watersmeet. Fee campground and useful anchor for the surrounding dispersed-camping road network.,https://www.fs.usda.gov/r09/ottawa/recreation/golden-lake-campground,federal,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s341,Governor Dodge State Park,43.0169077,-90.1413105,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s346,Great Northern Campground,45.2500526,-89.3249564,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s347,Green Lake Campground,43.84007,-88.9998908,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s352,Green Valley Campground,43.4286865,-89.7748894,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s353,Greenbush Campground,43.7497157,-88.1053747,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s362,Happy Acres Kampground,42.6007933,-88.0781504,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s366,Hartman Creek Group Campground,44.3228928,-89.2283523,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s367,Hartman Creek State Park Family Campground,44.3235295,-89.2164262,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s374,Headwaters Wilderness,45.81458,-88.9479,WI,Wisconsin,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,federal,Federal Lands,Federal Lands,,Federal campgrounds,,,True
s376,Heavens Up North Campground,45.342725,-88.484335,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s381,Henry Lake Campground,46.3305041,-89.7921041,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s384,Hi Pines Campground,45.945105,-89.248831,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s387,Hickory Oaks Campground,44.0642698,-88.5545625,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s390,Hidden Valley R.V. Resort & Campground,42.823553,-89.0159999,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s393,Highland Ridge Campground,44.8725909,-92.2432709,WI,Wisconsin,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,federal,Federal Lands,Federal Lands,,Federal campgrounds,,,True
s398,Hoeft's Resort & Campground,43.6245448,-88.1538355,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s400,Holiday Shores Campground & Resort,43.6833701,-89.8061581,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s413,HTR Door County Campground & RV Resort,45.0667253,-87.2621039,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s1046,Imp Lake Campground,46.21766654,-89.070557,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Ottawa NF campground with 22 sites, vault toilets, hand pumps, boat launch, and nearby Imp Lake Trail.",https://www.fs.usda.gov/r09/ottawa/recreation/imp-lake-campground,federal,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s423,Indian Trails Campground,43.554963,-89.323879,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s429,Iola Pines Campground,44.5172239,-89.1147375,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s444,"Jellystone Park Camp-Resort in Caledonia, WI",42.8345412,-87.9139957,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s446,Joe Miller's Resort & Campground,46.0865154,-90.2643339,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s460,Kettle Moraine State Forest,43.4986087,-88.1884285,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s461,Kettle Moraine State Forest - Northern Unit,43.6178707,-88.1535352,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s462,Keyes Lake Campground,45.8936479,-88.2996512,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,https://www.keyeslakecampground.com/,private,Private Campgrounds,Private campgrounds,Keyes Lake Campground,Private campgrounds,,,True
s468,Kinney Lake Campground,44.6537828,-88.9673146,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s471,KVR Campsite E,43.6107503,-90.6297856,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s472,KVR Campsite I,43.6216798,-90.6239837,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s473,KVR Campsite J,43.6207936,-90.6136108,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s474,KVR Campsite K,43.6269216,-90.5927779,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s475,KVR Campsite KK,43.6286472,-90.5986031,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s476,KVR Campsite O,43.6289005,-90.6360698,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s477,KVR Campsite PP,43.6254994,-90.6549291,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s478,KVR Campsite Q,43.6457286,-90.5877391,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s479,KVR Campsite S,43.6523742,-90.5966747,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s480,KVR Campsite T,43.6676683,-90.5919978,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s485,Lake Arrowhead Campground,43.770714,-89.201484,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s496,Lake George Campsite,45.6022415,-89.324028,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s497,Lake Gogebic County Park,46.4105916,-89.5521294,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s498,Lake Gogebic State Park,46.4569939,-89.5692573,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1041,Lake Gogebic State Park Campground,46.5032,-89.5822,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,State-park campground on Lake Gogebic. Check current status before relying on it because the campground has ongoing 2026 upgrade work.,https://www.michigan.gov/recsearch/parks/lakegogebic,state modern,State Campgrounds,State modern Campgrounds,,State campgrounds,,,True
s500,Lake Joy Campground,42.7764074,-90.2941996,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s502,Lake Lenwood Beach & Campground,43.4469361,-88.1652556,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
