id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
oh-lead-shawnee-state-forest-adams-edge-backpack-geometry,OH,Shawnee State Forest backpack / primitive camping geometry — Adams edge,Adams / Scioto edge,research_needed,Boat / Backpack or Boondocking / Dispersed,Area/geometry lead; verify assigned boundary,Medium,Official area/rule/GIS source path,AREA/RULE LEAD ONLY — no point coordinate.,Do not import broad forest/river centroids.,"Use ODNR Forestry/parks GIS, official maps, or agency contact to extract designated campsites/areas or reject if no overnight camping.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/shawnee-state-forest
oh-lead-brush-creek-state-forest-camping-check,OH,Brush Creek State Forest camping / bridle-trail overnight check,Adams County,research_needed,Boondocking / Dispersed or Rustic / Primitive if official,Area/rule proof needed,Medium,Official area/rule/GIS source path,AREA/RULE LEAD ONLY — no point coordinate.,Do not import broad forest/river centroids.,"Use ODNR Forestry/parks GIS, official maps, or agency contact to extract designated campsites/areas or reject if no overnight camping.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/brush-creek-state-forest
oh-lead-grand-river-water-trail-overnight-camping-proof,OH,Grand River Water Trail / Scenic River Overnight Camping Proof,Ashtabula / Lake / Geauga corridor,research_needed,Boat / Backpack or Boondocking / Dispersed,possible corridor lead; no official overnight site recovered,Medium,Official river/water-trail/GIS source needed,No exact official campsite/overnight access point recovered,Boat launches and river accesses are reject traps unless overnight camping is explicitly allowed.,Keep as lead; add sites only with official overnight proof or community standard.,No OH active match found,v23.1.65,OH_W2 first-pass return. Source/citation text: ODNR Scenic Rivers / Grand River water trail sources; county park/municipal canoe access pages
oh-athens-lake-snowden-campground-coordinate-rescue,OH,Lake Snowden Campground,Athens,research_needed,Rustic / Primitive,Research Needed,Medium,Hocking College / operator,Official/operator proof recovered; exact campground coordinate not extracted.,Electric alone does not justify Modern.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: Lake Snowden official sources describe daily/weekly/monthly/seasonal camping with 125 sites, including 95 electric and 30 primitive sites. ([lakesnowden.hocking.edu][28])"
oh-nv-strouds-run-camping-status,OH,Strouds Run State Park campground/camping status,Athens County / Strouds Run,needs_verification,Needs Verification,camping status unclear in accessible pass,Medium,ODNR / park map needed,NO HONEST COORDINATE FOUND.,Could be no-camping/day-use trap or hidden component; needs confirmation.,Check ODNR/ReserveOhio and local Athens-area official pages.,No active duplicate confirmed.,v23.1.66,From OH_W3 next-round closeout. Target family listed; accessible pass did not prove an official campground/component.
oh-lead-butler-county-governor-bebb-campground,OH,Governor Bebb MetroPark campground / Pioneer Village group camping,Butler County,coordinate_rescue,Rustic / Primitive or Needs Verification,County park/group camping lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.yourmetroparks.net/parks/governor-bebb-metropark
oh-future-buck-creek-sp-campground-renovation-status-check,OH,Buck Creek State Park Campground renovation status,Clark / Springfield area,out_of_scope_future_lead,Modern Campgrounds,future_lead,Medium,ODNR / Ohio State Parks,NO HONEST ACTIVE COORDINATE ACCEPTED,Out of geographic lock,Park for future west/central Ohio pass,,v23.1.71,
oh-clark-enon-beach-campground-public-proof-check,OH,Enon Beach Campground,Clark / Springfield-Enon,needs_verification,Private Campgrounds,Needs Verification,Medium,Directory/social lead,"Directory GPS found, but current operator proof is weak/stale/Facebook-heavy.",Do not import from Facebook/directory alone.,Keep Needs Verification.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.66,"From OH_W4 next-round closeout. Private campground/RV camping appears real; public status likely, but source quality weak."
oh-lead-enon-beach-campground,OH,Enon Beach Campground,Clark County / Enon-Springfield,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://enonbeach.com/
oh-lead-beechwood-acres-camping-resort,OH,Beechwood Acres Camping Resort,Clinton / Cowan Lake area,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://beechwoodacres.com/
oh-clinton-pine-cove-campground-seasonal-permanent-check,OH,Pine Cove Campground,Clinton / Wilmington,needs_verification,Private Campgrounds,Needs Verification,Medium,Operator + county tourism,"Address found, but operator says seasonal/permanent monthly only.",Not a general public overnight campground.,Keep Needs Verification.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.66,From OH_W4 next-round closeout. Seasonal/permanent monthly RV park.
oh-lead-pine-cove-campground,OH,Pine Cove Campground,Clinton/Warren edge,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: Current operator source needed; directory-only lead from obvious sweep
oh-lead-darke-county-fairgrounds-camping,OH,Darke County Fairgrounds camping,Darke County / Greenville,research_needed,Overnight Parking or Modern/Rustic after proof,Fairgrounds public non-event camping proof needed,Medium,Official fairgrounds source path,Do not use fair office/gate/centroid as campground coordinate.,Fairgrounds are recurring traps; public non-event camping must be explicit.,"Check official fairgrounds camping/RV policy, reservation/contact page, and map; add lead/reject depending proof.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: Official fairgrounds/county source needed
oh-lead-great-miami-little-miami-river-camping-check,OH,Great Miami / Little Miami River corridor overnight camping check,Dayton-Cincinnati river corridors,research_needed,Boat / Backpack or Boondocking / Dispersed if proven,Water-trail/river corridor lead,Medium,Official area/rule/GIS source path,AREA/RULE LEAD ONLY — no point coordinate.,Do not import broad forest/river centroids.,"Use ODNR Forestry/parks GIS, official maps, or agency contact to extract designated campsites/areas or reject if no overnight camping.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: Great Miami Riverway / Little Miami Scenic River official source family
oh-lead-sunbury-columbus-north-koa,OH,Sunbury / Columbus North KOA Holiday,Delaware County / Sunbury,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://koa.com/campgrounds/columbus-north/
oh-lead-camp-sandusky-private-campground,OH,Camp Sandusky,Erie / Sandusky,coordinate_rescue,Private Campgrounds,`operator_proof_coordinate_rescue`,Medium,Private/operator official,Operator proof found; exact coordinate not extracted.,Public-facing private campground; in scope.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: Operator says Camp Sandusky offers RV sites, tent camping and cabins near Cedar Point; campground info notes bathhouse facilities. ([Facebook][20])"
oh-lead-sandusky-bayshore-koa,OH,Sandusky / Bayshore KOA Holiday,Erie / Sandusky,coordinate_rescue,Private Campgrounds,`operator_proof_coordinate_rescue`,Medium,Private/operator official,KOA/operator proof found; exact coordinate not extracted.,Public-facing private campground.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: KOA lists RV, tent and cabin/site options, including full-hookup RV sites; local destination listing identifies 294 campsites and showers/full-hookups. ([KOA][21])"
oh-lead-lighthouse-point-rv-campground,OH,Lighthouse Point RV Sites at Cedar Point,Erie / Sandusky / Lake Erie shore,coordinate_rescue,Private Campgrounds,`operator_proof_coordinate_rescue`,Medium,Private/operator official,Operator proof found; exact RV campground coordinate not extracted.,"Needs campground-area coordinate, not Cedar Point general address.",Add lead.,No active OH match.,v23.1.65,OH_W1 first-pass return. Source/citation text: Cedar Point/Six Flags says Lighthouse Point has cottages/cabins plus 145 RV campsites; regional listing says luxury RV sites have full hookups. ([Six Flags][23])
oh-lead-crystal-rock-campground,OH,Crystal Rock Campground,Erie / Sandusky-Castalia,coordinate_rescue,Private Campgrounds,`operator_proof_coordinate_rescue`,Medium,Private/operator official,Operator proof found; exact coordinate not extracted.,Public-facing private campground.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: Operator lists RV, tent, cabin and primitive/electric camping options; amenities page confirms modern restrooms and hot showers. ([Crystal Rock Campground][22])"
oh-lead-sandusky-rv-resort,OH,Sandusky RV Resort,Erie / Sandusky-Milan,coordinate_rescue,Private Campgrounds,`operator_proof_coordinate_rescue`,Medium,Private/operator official,Operator proof found; exact coordinate not extracted.,Public-facing private campground.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: Operator says sites have full hookup with water, sewer and 30/50 amp electric; amenities include restrooms, hot showers, laundry and Wi-Fi. ([RVC Outdoor Destinations][24])"
oh-expo-center-korbel-rv-park-event-camping,OH,Ohio Expo Center / Korbel Campgrounds RV Park,Franklin / Columbus,needs_verification,Private Campgrounds / Event-venue camping,needs_verification,Medium,Ohio Expo Center official,NO HONEST ACTIVE COORDINATE ACCEPTED,Don’t import as ordinary campground without supervisor approval,Needs verification / policy call,,v23.1.71,
oh-franklin-alton-rv-park,OH,Alton RV Park,Franklin / Galloway / Columbus west,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Operator official + directory coordinate cross-check,NO HONEST ACTIVE COORDINATE ACCEPTED,Could become active quickly after spot-check,Add lead,,v23.1.71,
oh-lead-bluegrass-campground,OH,Bluegrass Campground,Fulton / Swanton,coordinate_rescue,Private Campgrounds,`operator_proof_coordinate_rescue`,Medium,Private/operator official,Operator proof found; exact coordinate not extracted.,Public-facing private campground.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: Operator describes a family-oriented RV park with year-round nightly sites, seasonal camping and cabin rentals; site also references bathrooms/showers/laundry. ([Bluegrass Campground][27])"
oh-lead-superior-made-rv-resort-former-big-sandy,OH,Superior Made RV Resort / former Big Sandy Campground,Fulton / Swanton / Oak Openings edge,coordinate_rescue,Private Campgrounds,`operator_opening_status_coordinate_rescue`,Medium,Private/operator + reservation platform,"Operator proof found, but opening/status and exact coordinate need final confirmation.",Do not import stale Big Sandy separately unless still operating independently.,Add lead; verify current open status.,No active OH match.,v23.1.65,OH_W1 first-pass return. Source/citation text: Operator says the former Big Sandy Campground is being transformed into Superior Made RV Resort; Campspot says the resort will offer 180 RV sites with seasonal and nightly availability. ([Superior Made RV Res][28])
oh-wayne-nf-iron-ridge-campground-coordinate-rescue,OH,Iron Ridge Campground,Gallia / Wayne NF / Lake Vesuvius area,coordinate_rescue,Modern Campgrounds,Research Needed,Medium,USFS / Recreation.gov,Official/Rec.gov proof recovered; exact campground coordinate not safely extracted here.,Strong Modern lead; do not use Lake Vesuvius center.,Add lead; promote after coordinate extraction.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: Wayne NF camping page lists Iron Ridge / Oak Hill as developed campgrounds; Recreation.gov describes Iron Ridge RV/tent sites with many electric hookups, flush toilets, showers, drinking water, water hookups, and dump station. ([US Forest Service][10])"
oh-lead-greene-county-fairgrounds-camping,OH,Greene County Fairgrounds camping,Greene County / Xenia,research_needed,Overnight Parking or Modern/Rustic after proof,Fairgrounds public non-event camping proof needed,Medium,Official fairgrounds source path,Do not use fair office/gate/centroid as campground coordinate.,Fairgrounds are recurring traps; public non-event camping must be explicit.,"Check official fairgrounds camping/RV policy, reservation/contact page, and map; add lead/reject depending proof.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: Official fairgrounds/county source needed
oh-hamilton-hamilton-county-fairgrounds-camping-public-access-check,OH,Hamilton County Fairgrounds Camping,Hamilton / Cincinnati,needs_verification,Needs Verification,Needs Verification,Medium,Social/community lead,Social-only/fairground lead; no clean official ordinary public camping proof.,Do not import from Facebook-only lead.,Keep Needs Verification.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.66,From OH_W4 next-round closeout. Possible fair/event camping.
oh-lead-winton-woods-campground,OH,Winton Woods Campground,Hamilton / Cincinnati north,coordinate_rescue,Modern Campgrounds or mixed Modern/Rustic split,Official Great Parks campground; coordinate/amenity split rescue,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.greatparks.org/parks/winton-woods ; reservation: https://ohgreatparksweb.myvscloud.com/webtrac/web/siterentals.html?Location=Winton+Woods+Campground
oh-lead-lake-isabella-campground,OH,Lake Isabella Campground,Hamilton / Clermont edge,coordinate_rescue,Rustic / Primitive or Private/Public modern after proof,Great Parks reservation-system campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://ohgreatparksweb.myvscloud.com/webtrac/web/siterentals.html
oh-lead-miami-whitewater-forest-campground,OH,Miami Whitewater Forest Campground,Hamilton / Harrison,coordinate_rescue,Rustic / Primitive or Modern after shower/restroom proof,Official Great Parks campground; coordinate/amenity rescue,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.greatparks.org/parks/miami-whitewater-forest
oh-lead-miami-whitewater-forest-group-campground,OH,Miami Whitewater Forest Group Campground,Hamilton / Harrison,coordinate_rescue,Rustic / Primitive or Info / Reference,Official group-camp component lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.greatparks.org/parks/miami-whitewater-forest
oh-lead-winton-woods-possum-run-group-campground,OH,Possum Run Group Campground,Hamilton / Winton Woods,coordinate_rescue,Rustic / Primitive or Info / Reference,Official group-camp component lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.greatparks.org/parks/winton-woods
oh-lead-riverbend-recreation-area-campground,OH,Riverbend Recreation Area Campground,Hancock / Findlay,coordinate_rescue,Boat / Backpack,`official_tourism_coordinate_rescue`,Medium,Hancock/Findlay tourism and park district source family,Public/park proof found; exact campground coordinate not recovered.,Better as Boat / Backpack because sites are not car-accessible.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: Visit Findlay says Riverbend Campgrounds is a Class C primitive facility with four tent sites, picnic tables/fire rings, and walk-in access; Riverbend Recreation Area page also lists primitive camping. ([Visit Findlay][19])"
oh-arrowhead-lake-rv-park-coordinate-rescue,OH,Arrowhead Lake RV Park,Hancock / Williamstown-Findlay edge,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Operator + tourism,NO HONEST ACTIVE COORDINATE ACCEPTED,Good operator lead; coordinate not safe yet,Add coordinate-rescue lead,,v23.1.71,
oh-hocking-hocking-hills-koa-holiday-coordinate-rescue,OH,Hocking Hills KOA Holiday,Hocking,research_needed,Private Campgrounds,Research Needed,Medium,Operator,Operator proof and address found; coordinate needs map check.,Obvious private campground.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: KOA page identifies Hocking Hills KOA Holiday at 29150 Pattor Road, with RV, tent, and cabin camping. ([KOA][31])"
oh-hocking-jellystone-park-hocking-hills-coordinate-rescue,OH,Jellystone Park Hocking Hills,Hocking,research_needed,Private Campgrounds,Research Needed,Medium,Operator,Operator proof found; coordinate needs map check.,Obvious private campground.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: Operator says Jellystone Hocking Hills offers RV sites and glamping/lodging. ([Camp Jellystone][33])
oh-hocking-pine-creek-cabins-camping-resort-coordinate-rescue,OH,Pine Creek Cabins & Camping Resort,Hocking,research_needed,Private Campgrounds,Research Needed,Medium,Operator,Operator proof found; coordinate needs map check.,Obvious private campground.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: Operator says Pine Creek has 50 RV sites and 10 cabins. ([Pine Creek Cabins][34])
oh-hocking-top-o-the-caves-campground-coordinate-rescue,OH,Top O’ The Caves Campground,Hocking,research_needed,Private Campgrounds,Research Needed,Medium,Operator,Operator proof found; coordinate needs map check.,Obvious Hocking Hills private campground.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: Operator describes Top O’ The Caves as a 60-acre campground/resort with camping, pool, playground, arcade, and fishing pond. ([Top O' The Caves][32])"
oh-hocking-campbell-cove-campground-coordinate-rescue,OH,Campbell Cove Campground,Hocking / Lake Logan area,research_needed,Private Campgrounds,Research Needed,Medium,Operator,Operator proof recovered; coordinate needs map check.,Obvious private Hocking-region campground.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: Operator says Campbell Cove has 140+ RV sites, tent camping, cabins, powered sites, and full hookups on most sites. ([Campbell Cove Campground][30])"
oh-wayne-nf-lake-vesuvius-group-campground-two-points-coordinate-rescue,OH,Lake Vesuvius Group Campground / Two Points Group Camp,Lawrence / Wayne NF,research_needed,Rustic / Primitive,Research Needed,Medium,USFS / Recreation.gov,Official proof found; exact group-camp coordinate blocked.,Do not merge with Oak Hill unless component split is intentionally skipped.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: USFS Lake Vesuvius page describes two developed family campgrounds and a group camp; Recreation.gov/USFS source says group site supports up to 50 tent campers and has vault toilets, showers, and drinking water. ([Recreation.gov][11])"
oh-wayne-nf-pine-knob-loop-campground-coordinate-rescue,OH,Pine Knob Loop Campground,Lawrence / Wayne NF / Lake Vesuvius,research_needed,Rustic / Primitive,Research Needed,Medium,USFS official,Listed by USFS but exact coordinate and services blocked.,Possible component of Lake Vesuvius campground system.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: Wayne NF camping page lists Pine Knob Loop adjacent to Oak Hill Campground, and seasonal Wayne NF info treats Pine Knob separately from Oak Hill. ([US Forest Service][10])"
oh-lead-buckeye-lake-koa-columbus-east,OH,Buckeye Lake / Columbus East KOA Holiday,Licking / Buckeye Lake area,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://koa.com/campgrounds/buckeye-lake/
oh-lead-lazy-river-at-granville,OH,Lazy River At Granville Campground,Licking County / Granville,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.lazyriveratgranville.com/
oh-needs-lorain-county-fairgrounds-camping,OH,Lorain County Fairgrounds Camping,Lorain / Wellington,research_needed,Needs Verification,fairground camping possible; public non-event status unclear,Medium,Fairgrounds/event source needed,Fairgrounds address only; camping area not safely isolated,Avoid fair office/arena/gate proxy.,Keep Needs Verification until public non-event use is proven.,No OH active match found,v23.1.65,OH_W2 first-pass return. Source/citation text: Lorain County Fair official camping info if any
oh-lead-wiregrass-lake-campground-georeference,OH,Wiregrass Lake Campground,Lucas / Holland,research_needed,Boat / Backpack,`official_pdf_site_georeference_needed`,Medium,Metroparks Toledo official/PDF,Official PDF has campsite symbols; no lat/lng extracted.,Do not use lake center.,Add lead.,No active OH match.,v23.1.65,OH_W1 first-pass return. Source/citation text: Metroparks says Wiregrass has three individual primitive tent-only campsites near the lakeshore; the official PDF shows Campsites 1–3 around Wiregrass Lake. ([Metroparks Toledo][15])
oh-lead-farnsworth-campground-maumee-river,OH,Farnsworth Campground,Lucas / Maumee River corridor,coordinate_rescue,Boat / Backpack,`official_river_tent_coordinate_rescue`,Medium,Metroparks Toledo official,Official Metroparks proof; exact campsite coordinate not recovered.,Good river-corridor camping lead.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: Metroparks says Farnsworth sites allow tent camping along the Maumee River, with individual and group sites, fire rings, and May–October overnight camping. ([Metroparks Toledo][16])"
oh-lead-cannonball-prairie-overnight-camping-check,OH,Cannonball Prairie Metropark Overnight Camping Check,Lucas / Metroparks Toledo,coordinate_rescue,Needs Verification,Seed target; no overnight proof recovered in accessible source snippet,Medium,Official park district page/map needed,No safe campground coordinate; official park page/map/reservation check needed,Keep as lead/reject-trap until overnight camping is proven,Check official reservations and park map; reject if day-use only,No Cannonball active match found in v23.1.65 snippets/search,v23.1.66,"From OH_W2 next-round closeout. Unknown; possible event/special-use, not proven public camping"
oh-lead-cannaley-treehouse-village-oak-openings,OH,Cannaley Treehouse Village / tent platforms,Lucas / Oak Openings Preserve,coordinate_rescue,Boat / Backpack / Needs Supervisor Review,`official_overnight_unique_getaway_coordinate_rescue`,Medium,Metroparks Toledo official,Official Metroparks proof; exact platform/village coordinate not extracted.,Supervisor should decide whether treehouses/platforms belong as camping/unique overnight records.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: Metroparks says Cannaley Treehouse Village includes public overnight treehouses and tree-attached raised platforms for tent/hammock camping, with restrooms and showers nearby. ([Metroparks Toledo][13])"
oh-lead-oak-openings-white-oak-springbrook-campgrounds,OH,Oak Openings Preserve — White Oak / Springbrook Campgrounds,Lucas / Swanton-Whitehouse,coordinate_rescue,Rustic / Primitive,`official_metroparks_component_coordinate_rescue`,Medium,Metroparks Toledo official,Official Metroparks proof; exact component coordinates need extraction.,Should be split into White Oak and Springbrook if coordinate points are recovered.,Add lead.,No active OH match.,v23.1.65,OH_W1 first-pass return. Source/citation text: Metroparks says Oak Openings has two campgrounds and cabins; White Oak has eight individual and two group tent sites; Springbrook has primitive sites and horse-camp options. ([Metroparks Toledo][12])
oh-lead-cannonball-prairie-campground,OH,Cannonball Prairie Campground,Lucas / Wabash Cannonball Trail corridor,coordinate_rescue,Boat / Backpack,`official_walk_in_primitive_coordinate_rescue`,Medium,Metroparks Toledo official,Official Metroparks proof; exact campsites need map extraction.,Walk-in/tent primitive style fits Boat / Backpack better than drive-in campground.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: Metroparks says Cannonball Prairie has three primitive individual tent campsites, tent-only, reservation required, with fire rings and year-round camping. ([Metroparks Toledo][14])"
oh-lead-twin-acres-campground,OH,Twin Acres Campground,Lucas / Whitehouse,coordinate_rescue,Private Campgrounds,`operator_proof_coordinate_rescue`,Medium,Private/operator official,Operator proof found; exact coordinate not extracted.,Public-facing private campground.,Add lead.,No active OH match.,v23.1.65,OH_W1 first-pass return. Source/citation text: Operator has reservation/rate pages; rate page lists nightly water/electric and water/electric/sewer pull-through options. ([Twin Acres Campground][26])
oh-lead-blue-creek-campground,OH,Blue Creek Campground,Lucas / Whitehouse area,coordinate_rescue,Rustic / Primitive,`official_temporary_primitive_coordinate_rescue`,Medium,Metroparks Toledo official,Official Metroparks proof; exact coordinate not recovered.,Temporary status should be noted in popup if imported.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: Metroparks says Blue Creek Campground has three individual tent-only primitive campsites, reservations required, and is temporary. ([Metroparks Toledo][17])"
oh-needs-canfield-fairgrounds-camping,OH,Canfield Fairgrounds Camping,Mahoning / Canfield,research_needed,Needs Verification,real fairground camping likely; public non-event status unclear,Medium,Fairgrounds/event source needed,Fairgrounds address only; camping-area/public use not fully proven,Do not import event-only fair camping without public/transient proof.,Agency/operator contact or official camping page needed.,No OH active match found,v23.1.65,OH_W2 first-pass return. Source/citation text: Canfield Fairgrounds official site; fair camping information if public/off-season
oh-lead-mercer-county-fairgrounds-camping,OH,Mercer County Fairgrounds camping,Mercer County / Celina,research_needed,Overnight Parking or Modern/Rustic after proof,Fairgrounds public non-event camping proof needed,Medium,Official fairgrounds source path,Do not use fair office/gate/centroid as campground coordinate.,Fairgrounds are recurring traps; public non-event camping must be explicit.,"Check official fairgrounds camping/RV policy, reservation/contact page, and map; add lead/reject depending proof.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: Official fairgrounds/county source needed
