id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
ne-lead-ne-w8-pawnee-sra,NE,Pawnee SRA,Lancaster / Emerald,coordinate_rescue,Modern Campgrounds,Official proof strong; coordinate rescue needed,Medium,Official state / reservation,Official NGPC / reservation page; campground coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add main Modern record; component lead for basic/equestrian,,v23.1.68,Pawnee has Lakeview modern electrical campground with shower facilities; NGPC/USACE descriptions also document primitive/basic camping. ([Nebraska State Parks][7])
ne-lead-ne-w8-camp-a-way,NE,Camp A Way,Lancaster / Lincoln,coordinate_rescue,Private Campgrounds,Operator proof strong,Medium,Operator,Operator address; map spot-check needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate spot-check,,v23.1.68,"Operator lists address, RV sites with full hookups, tent camping, bathhouses, indoor spa, Wi-Fi. ([Camp A Way][31])"
ne-lancaster-bluestem-sra-campground,NE,Bluestem SRA Campground,Lancaster / Martell,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Modern due showerhouse + electric, though primitive restrooms are also present",Add active after coordinate snap,,v23.1.69,
ne-lead-ne-w8-branched-oak-sra,NE,Branched Oak SRA,Lancaster / Raymond,coordinate_rescue,Modern Campgrounds,Official proof strong; coordinate rescue needed,Medium,Official state / reservation,Official NGPC address; ReserveAmerica/park map for campground loops,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add main modern record; create lead for Homestead/equestrian split,,v23.1.68,"NGPC lists camping and equestrian camping; ReserveAmerica lists 338 pad sites, primitive camping, restrooms, showers, drinking water, dump stations, horse camping. ([Nebraska Game & Parks Commission][5])"
ne-lancaster-branched-oak-sra-campground-system,NE,Branched Oak SRA Campground System,Lancaster / Salt Valley lakes,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Large system should be active now, then split",Add active after current-package duplicate check,,v23.1.69,
ne-lancaster-pawnee-sra-campground-system,NE,Pawnee SRA Campground System,Lancaster / Salt Valley lakes,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Major public campground,Add active after coordinate snap,,v23.1.69,
ne-calamus-homestead-nunda-valley-hannaman-coordinate-rescue,NE,Calamus Reservoir Component Campgrounds,Loup/Garfield / Calamus,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Northern overlap target; clean proof, coordinate blocked",Extract official campground PDFs/GIS/reservation metadata,,v23.1.69,
ne-lead-merrick-bader-memorial-park-campground-coordinate-rescue,NE,Bader Memorial Park Campground,Merrick / Chapman-Central City,coordinate_rescue,Private/Local Campgrounds,lead_coordinate_rescue,Medium,Park/operator + Central City official,Operator/park proof; coordinate not safely recovered,Public-facing campground but coordinate not safe yet,Add lead,,v23.1.68,"Bader Park says it has 36 RV sites and 15 tent sites; Central City page says Bader Park has camping sites, hiking trails, fishing ponds and swimming. ([baderpark.org][31])"
ne-lead-ne-thomas-bessey-recreation-complex-campground,NE,Bessey Recreation Complex Campground,Nebraska NF / Bessey / Halsey,coordinate_rescue,Modern Campgrounds,correction_candidate,Medium,USFS / Recreation.gov,Existing active coordinate; official USFS/Recreation.gov proof,Correction candidate requires current active-row ID/source/layer QA before integration.,Correct active row,,v23.1.68,Existing row says “Has Boondocking nearby in N.F.” Recreation.gov confirms Bessey campground rules and seasonal restroom/shower notices; USFS lists it as Bessey Recreation Complex and Campground. ([Recreation.gov][1])
ne-lead-bessey-nf-dispersed-rule-area,NE,Nebraska National Forest / Bessey area dispersed-camping rule lead,Nebraska National Forest / Bessey area,area_outline_followup / agency_contact_needed,Boondocking / Dispersed plus existing Rustic / Primitive campground if proven,area_outline_followup,Medium,Active state file note + future USFS rules/GIS/MVUM,Low for area geometry; Medium for active campground identity,Active Bessey row says “Has Boondocking nearby in N.F.” but no formal rule-area record is present in this pass.,"Check USFS Nebraska NF dispersed camping rules, MVUM/road access, official forest/campground pages, and area boundary geometry. Create area/rule pin only if rules/geometry can be represented honestly.",s74 Bessey Recreation Complex Campground,v23.1.54-historical-backfill,This is not a new campsite add; it is a durable source-system lead.
ne-lead-ne-w8-auburn-rv-park,NE,Auburn RV Park & Campground,Nemaha / Auburn,coordinate_rescue,Modern Campgrounds,Official city proof strong,Medium,Official city / state tourism,City address; coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate spot-check,,v23.1.68,"City RV Park page gives rules, season, fee, 10-night limit, potable water and dump station; Visit Nebraska gives 17 RV sites and free tent camping at 410 Q St. ([City of Auburn][39])"
ne-lead-ne-w8-southside-rv-auburn,NE,Southside RV Park,Nemaha / Auburn,coordinate_rescue,Private Campgrounds,Tourism/operator proof adequate; coordinate rescue needed,Medium,State tourism/operator lead,Visit Nebraska/Passport listing; exact coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"State tourism listing says Southside RV Park has 30 lots, full hookups, 30/50 amp, paved roads/pads. ([Nebraska Passport][41])"
ne-lead-nemaha-southside-rv-park-auburn-coordinate-rescue,NE,Southside RV Park,Nemaha / Auburn,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,NE_W7 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Public-facing proof is weaker than Auburn city park; keep lead,Add lead,,v23.1.69,
ne-nemaha-indian-cave-state-park-campground-system,NE,Indian Cave State Park Campground System,Nemaha / Richardson edge / Missouri River bluffs,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Big system; active main marker plus component leads,Add active after current duplicate check,,v23.1.69,
ne-lead-niobrara-lynch-sunshine-bottom-corridor,NE,Niobrara / Lynch recreation corridor camping proof and geometry,Niobrara River / Lynch / Sunshine Bottom area,area_outline_followup / coordinate_rescue,Boondocking / Dispersed or Boat / Backpack if water-access camping is proven,area_outline_followup,Medium,Active state file + Lynch recreation source + future official/local proof,Low,Active records use a broad river point and a boat-ramp-named point. Need proof of legal overnight camping and honest geometry/site coordinates.,"Check City of Lynch recreation material, local campground/camping rules, river-access camping rules, NPS/state/local water trail material if any, and community overnight reports.",s641 Niobrara River; s897 Sunshine Bottom Boat Ramp,v23.1.54-historical-backfill,Keep lead separate from the rejected warning for “boat ramp as campsite pin.”
ne-lead-ne-w8-hidden-falls-rv,NE,Hidden Falls Cabins & RV Park,Otoe / Nebraska City,coordinate_rescue,Private Campgrounds,Operator proof strong,Medium,Operator / tourism,Operator address; coordinate spot-check needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate spot-check,,v23.1.68,Operator lists RV sites/cabins and address; tourism page lists 30 RV pads. ([Hidden Falls Cabins & Rv Park][35])
ne-lead-ne-w8-riverview-marina-sra,NE,Riverview Marina SRA,Otoe / Nebraska City,coordinate_rescue,Modern Campgrounds + Rustic component,Official proof strong; coordinate rescue needed,Medium,Official state,Official NGPC address/page,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add main record; lead for primitive split if separate layers are desired,,v23.1.68,"NGPC says Riverview Marina has 24 electric pads, 50 primitive non-pad sites, modern restrooms with showers, and Missouri River access. ([Nebraska Game & Parks Commission][22])"
ne-otoe-riverview-marina-sra-campground,NE,Riverview Marina SRA Campground,Otoe / Nebraska City / Missouri River,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Name includes “Marina,” but camping is officially proven",Add active after campground-area coordinate snap,,v23.1.69,
ne_holdrege_wma_primitive_cluster_lead,NE,"Holdrege-area WMA primitive camping cluster: Blue Hole, Coot Shallows, Bassway Strip, Wood River West",Phelps / Kearney / Buffalo region,boondocking_social_app_lead,Boondocking / Dispersed,wma_cluster_lead,Medium,Official NGPC WMA rule + public app discovery,BROAD WMA CLUSTER / no honest spot point,"Nebraska WMA rules may allow camping unless posted; public app results identify multiple WMAs, but each has only weak/limited same-spot proof.",Verify each WMA current posted camping status and exact camping-access points individually before active import.,,v23.1.82,Do not create one broad cluster dot.
ne-willow-creek-willow-way-equestrian-components-coordinate-rescue,NE,Willow Creek SRA Willow Way + Lakeside Equestrian Campgrounds,Pierce / Willow Creek,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Primary target but outside west Panhandle; still within north-target sweep,Extract Willow Way and Lakeside Equestrian map/GIS,,v23.1.69,
ne-lead-rock-bassett-city-park-fairgrounds-coordinate-conflict,NE,Bassett City Park / Fairgrounds RV Camping,Rock / Bassett,coordinate_rescue,Modern Campgrounds likely,coordinate_rescue,Medium,NE_W7 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Real campground; blocked only by coordinate conflict,Add lead; promote after coordinate rescue,,v23.1.69,
ne-lead-ne-w8-winsor-cove-haworth,NE,Winsor Cove / Haworth Park Campground,Sarpy / Bellevue,coordinate_rescue,Private Campgrounds,Operator proof strong,Medium,Operator / city partnership,Operator reservation/location; coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"Operator says Winsor Cove at Haworth Park has water/electric hookups, dump station, bathrooms/showers, tent camping. ([Winsor Cove][36])"
ne-lead-sarpy-winsor-cove-haworth-park-coordinate-rescue,NE,Winsor Cove / Haworth Park Campground,Sarpy / Bellevue,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,NE_W7 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Haworth history/flooding makes exact current campground placement important,Add lead,,v23.1.69,
ne-lead-ne-w8-ashland-rv-campground,NE,Ashland RV Campground,Saunders / Ashland,coordinate_rescue,Private Campgrounds,Operator proof strong,Medium,Operator,Operator address; map spot-check needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate spot-check,,v23.1.68,"Operator lists 31 paved RV sites, full hookups, restrooms/showers, Wi-Fi, laundry, dump station. ([Ashland RV Campground][32])"
ne-saunders-lake-wanahoo-nrd-campground,NE,Lake Wanahoo NRD Campground,Saunders / Wahoo,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Strong public NRD add,Add active after current-package duplicate check and map snap,,v23.1.69,
ne-lake-minatare-butte-view-campground-coordinate-rescue,NE,Lake Minatare Butte View Campground,Scotts Bluff / Lake Minatare,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Do not use broad SRA point,Extract reservation metadata or official GIS,,v23.1.69,
ne-lake-minatare-lake-view-campground-coordinate-rescue,NE,Lake Minatare Lake View Campground,Scotts Bluff / Lake Minatare,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Don’t use lake center or lighthouse/park broad point,Extract reservation metadata or official GIS,,v23.1.69,
ne-lead-scouts-rest-campground-source-proof,NE,Scouts Rest Campground source/layer proof,"Scotts Bluff / western Nebraska, verify",agency_contact_needed / coordinate_rescue,Modern Campgrounds or Rustic / Primitive,coordinate_rescue,Medium,Active state file + official/operator proof needed,Medium,"Active row is source-light and classified Modern from old import/category assumptions, but Modern triad proof is not visible.","Find official/operator source, exact campground coordinate, and amenities. Keep/layer-correct based on service proof.",s822 Scouts Rest Campground,v23.1.54-historical-backfill,Not a rejection; named campground likely worth verifying.
ne-lead-wayne-prairie-park-campground-coordinate-rescue,NE,Prairie Park Campground,Wayne / Wayne,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W7 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,New city campground; likely v23.1.68 lead target,Add lead; promote after coordinate check,,v23.1.69,
ne-lead-ne-wayne-wayne-prairie-park-campground,NE,Wayne Prairie Park Campground,Wayne / Wayne,coordinate_rescue,Modern Campgrounds,New active candidate,Medium,City official,City official proof; coordinate needs final snap,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add active after coordinate snap,,v23.1.68,Wayne says Prairie Park has bath/shower facilities and 17 full-service camper pads. ([City of Wayne][23])
ne-lead-buffalo-bill-sra-campground,NE,Buffalo Bill SRA Campground,Western Lincoln / North Platte,coordinate_rescue,Modern Campgrounds + Basic sites,Official proof; coordinate extraction needed,Medium,Nebraska Game & Parks official,Official page/search proof; campground coordinate not extracted,Western Lincoln edge; public-facing campground,Add lead,,v23.1.68,"NGPC page/search result identifies Buffalo Bill SRA at North Platte with electric and Basic camping, drinking water, primitive restrooms, and reservable/non-reservable sites. ([Nebraska Game & Parks Commission][21])"
ne-lead-york-kampground,NE,York KAMPground,York / York corridor,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Obvious York corridor private campground,Add lead or promote after coordinate rescue,,v23.1.69,
