id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
in-lead-crawfordsville-koa-or-campground-cluster,IN,Crawfordsville campground / KOA-style private campground cluster,Montgomery / Crawfordsville,coordinate_rescue,Private Campgrounds,public_discovery_coordinate_rescue,Medium,Public discovery lead; final proof must be operator/official,No import coordinate assigned. Needs operator/current proof plus address-map/imagery check.,"Public discovery cluster; verify exact current campground/operator identities, public status, and campground addresses.","Open operator page/reservation system; verify public overnight camping, amenities, address, and coordinate. Promote only if address/map lands on campground area.",,v23.1.68,Public discovery sweep lead. Use operator website/reservation/address as final proof before active import; do not use Google/directory result alone.
in-woodland-village-rv-park-coordinate-public-status,IN,Woodland Village RV Park,Northern Indiana / Michigan City-Portage corridor,needs_verification,Private Campgrounds,needs_verification,Medium,IN_W2 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Do not import from generic Woodland place name or mobile-home park without public camping proof,"Resolve operator/public status, then active or reject",,v23.1.69,
in-lead-in-ohio-river-way-hipcamp-community-campsites-check,IN,Ohio River Way / Hipcamp Private River Camps Cluster,Ohio River corridor,research_needed,Private / Community Reported,Needs Verification,Medium,Tourism/community discovery,Discovery source only; no official/operator proof for each site.,Useful discovery source but not final import proof.,Keep Needs Verification / lead cluster.,,v23.1.68,"Ohio River Way promotes a Hipcamp collection for campsites near the National Water Trail, but individual sites need operator proof and coordinate honesty. ([Ohio River Way][40])"
in-lead-in-orange-patoka-pines-rv-campground-coordinate-rescue,IN,Patoka Pines RV Campground & Boat Storage,Orange / French Lick / Patoka Lake,coordinate_rescue,Private Campgrounds,Research Needed,Medium,Operator official,Operator proof; exact coordinate not recovered.,Strong private lead.,Add lead.,,v23.1.68,"Operator says Patoka Pines has 18 full-hookup sites, fiber internet, a shower house, boat storage, and is near Patoka Lake. ([patokapines.com][33])"
in-lead-in-orange-painter-creek-camp-resort-coordinate-rescue,IN,Painter Creek Camp Resort,Orange / Patoka Lake,coordinate_rescue,Private Campgrounds,Research Needed,Medium,Operator official,Operator proof; exact coordinate not recovered.,Do not use boat ramp as campground pin.,Add lead.,,v23.1.68,"Operator says Painter Creek Camp Resort is off Highway 145, one mile from Painter Creek boat ramp on Patoka Lake, and near French Lick/Patoka Lake State Park. ([PAINTER CREEK][34])"
in-lead-raccoon-sra-electric-nonelectric,IN,Cecil M. Harden Lake / Raccoon SRA Family Campgrounds,Parke / Rockville / Raccoon Lake,coordinate_rescue,Modern Campgrounds,coordinate_rescue / component_split,Medium,Official Indiana DNR,No exact family campground coordinate recovered.,Split primitive/youth from family campground if coordinates recovered.,Extract family campground point and verify component split.,,v23.1.68,"https://www.in.gov/dnr/state-parks/parks-lakes/cecil-m-harden-lake-raccoon-sra/ — DNR lists Electric / 240 sites, Non-electric / 37 sites, Primitive / 35 sites, Youth Tent Areas, Camp Store, Dumping Station, and campground maps."
in-lead-turkey-run-state-park-main-campground,IN,Turkey Run State Park Electric Campground,Parke / Sugar Creek / Marshall,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official Indiana DNR,"No active coordinate recommended. Official DNR address and campground maps exist, but parsed sources do not provide an exact campground-loop point.",Strong official campground; import should wait for campground-loop coordinate or reservation/map coordinate.,Extract campground loop point from official DNR electric campground map/reservation metadata; verify Modern triad.,,v23.1.68,"https://www.in.gov/dnr/state-parks/parks-lakes/turkey-run-state-park/ — DNR lists Electric / 213 sites, Youth Tent Areas, Camp Store, Dumping Station, and campground maps."
in-lead-lakeshore-camp-resort-portage,IN,Lakeshore Camp Resort,Porter / Portage,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,Operator proves public-rentable full-hookup sites/cabins inside membership park; exact coordinate not recovered.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-lead-woodland-village-rv-park-portage,IN,Woodland Village RV Park,Porter / Portage,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,Operator proof found; exact RV-area coordinate not recovered.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-lead-rising-sun-campground-tippecanoe-river,IN,Rising Sun Campground,Pulaski / Monterey / Tippecanoe River,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,DNR lists campground as water-trail camping location; operator coordinate not recovered.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-lead-lieber-poplar-grove-electric-coordinate-rescue,IN,Lieber SRA / Cagles Mill — Poplar Grove Electric Campground,Putnam / Owen edge,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,SUPERVISOR v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official component proof; parent GPS only.,Extract official Poplar Grove/Sunny Acres map or ReserveAmerica loop metadata.,,v23.1.69,
in-lead-cagles-mill-poplar-grove-electric,IN,Cagles Mill Lake / Lieber SRA — Poplar Grove Electric Campground,Putnam / Owen edge / Cagles Mill Lake,coordinate_rescue,Modern Campgrounds,coordinate_rescue / component_split,Medium,Official Indiana DNR,No exact component coordinate recovered.,Component split useful: Poplar Grove electric vs Sunny Acres non-electric.,Extract Poplar Grove campground loop point and verify Modern triad.,,v23.1.68,"https://www.in.gov/dnr/state-parks/parks-lakes/lieber-state-recreation-area-cagles-mill-lake/ — DNR lists 115 Class A and 94 Class B campsites, Electric / 120 sites (Poplar Grove), Non-electric / 96 sites (Sunny Acres), dump station, and campground maps."
in-lead-in-ripley-versailles-state-park-campground-coordinate-rescue,IN,Versailles State Park Campground,Ripley,coordinate_rescue,Modern Campgrounds,Research Needed,Medium,Indiana DNR / ReserveAmerica,Official reservation proof; exact campground coordinate blocked.,Obvious in-lock state park lead.,Add lead.,,v23.1.68,ReserveAmerica returns an active Versailles State Park campground reservation page. ([Indiana State Parks][29])
in-lead-in-scott-jefferson-hardy-lake-shale-bluff-campground-coordinate-rescue,IN,Hardy Lake Shale Bluff Campground,Scott / Jefferson,coordinate_rescue,Modern Campgrounds,Research Needed,Medium,Indiana DNR / ReserveAmerica,Official proof; exact campground coordinate blocked.,Modern amenities need shower/flush confirmation from official map/facility data.,Add lead.,,v23.1.68,"DNR says Hardy Lake has two campgrounds, both open year-round, with electric available at each Shale Bluff site; state page lists 149 electric sites, primitive Wooster sites, and dump station. ([Indiana State Parks][22])"
in-lead-hidden-paradise-campground,IN,Hidden Paradise Campground,Shelby / St. Paul,coordinate_rescue,Private Campgrounds,public_discovery_coordinate_rescue,Medium,Public discovery lead; final proof must be operator/official,No import coordinate assigned. Needs operator/current proof plus address-map/imagery check.,Operator/public-facing campground discovered in public sweep; verify campground address and amenities.,"Open operator page/reservation system; verify public overnight camping, amenities, address, and coordinate. Promote only if address/map lands on campground area.",,v23.1.68,Public discovery sweep lead. Use operator website/reservation/address as final proof before active import; do not use Google/directory result alone.
in-needs-small-private-hoosier-edge-control-search,IN,Small Private / Operator Campgrounds in Hoosier Edge Control Searches,Southern Indiana Hoosier NF / Patoka / Monroe edge,needs_verification,Private Campgrounds,needs_verification,Medium,IN_W3 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Self-QA note: non-modern targets covered; private campground completeness requires separate public-discovery control if Tod wants it.,Assign/merge with next active-site cleanup rather than this geometry pass.,,v23.1.69,
in-lead-in-spencer-lincoln-state-park-campground-coordinate-rescue,IN,Lincoln State Park Campground,Spencer,research_needed,Modern Campgrounds,Research Needed,Medium,Indiana DNR / ReserveAmerica,ReserveAmerica GPS likely park/campground context; needs map check before active import.,Hold as lead because coordinate may be general park property.,Add lead.,,v23.1.68,"ReserveAmerica provides GPS 38.11184, -86.99849 and official Lincoln State Park camping reservation context; DNR says Lincoln offers campgrounds, cabins, and group cottages. ([Indiana State Parks][24])"
in-lead-in-circle-b-campground-angola,IN,Circle B Campground,Steuben / Angola,coordinate_rescue,Private Campgrounds,Verified operator camping,Medium,Private operator / discovery source; operator proof needed for package,Operator/directory address-map checked; medium,Held from active import during v23.1.68 because coordinate/status/source confidence still needs rescue or exact component extraction.,Add active candidate if operator proof captured; otherwise lead.,,v23.1.68,Public discovery finds campground; likely public-facing overnight use.
in-lead-in-switzerland-paul-ogle-park-campground-coordinate-rescue,IN,Paul Ogle Park Campground,Switzerland / Vevay / Ohio River,coordinate_rescue,Modern Campgrounds / Private?,Research Needed,Medium,Tourism lead,"Tourism coordinate found, but official/operator proof needs strengthening.","Good public discovery lead, but not final-proof clean.",Add lead.,,v23.1.68,"Lewis & Clark travel listing says Paul Ogle Park Campground is in Vevay on the Ohio River and gives coordinates 38.7455, -85.0648. ([Lewis and Clark Trail Experience][36])"
in-lead-in-switzerland-treasure-cove-campground-coordinate-rescue,IN,Treasure Cove Campground,Switzerland / Vevay / Ohio River,coordinate_rescue,Private Campgrounds,Research Needed,Medium,Operator official,Operator proof; exact coordinate not recovered.,Obvious Ohio River private lead.,Add lead.,,v23.1.68,"Operator says Treasure Cove is in Vevay on the Ohio River, open year-round, welcomes RVs, and each RV site has full hookups. ([Treasure Cove Campground][35])"
in-lead-wolfes-leisure-time-campground-wabash-tippecanoe-edge,IN,Wolfe’s Leisure Time Campground,Tippecanoe / Lafayette / Wabash River,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,DNR water-trail list gives address; operator coordinate not recovered.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-lead-brookville-quakertown-sra-campground,IN,Brookville Lake — Quakertown State Recreation Area Campground,Union / Brookville Lake,coordinate_rescue,Modern Campgrounds,coordinate_rescue / component_split,Medium,Official Indiana DNR,No safe component coordinate from parsed source.,Component split required.,Extract Quakertown campground loop coordinate from DNR map/reservation metadata.,,v23.1.68,https://www.in.gov/dnr/state-parks/parks-lakes/brookville-lake/ — DNR identifies Quakertown SRA and campground maps for Brookville Lake.
in-lead-brookville-quakertown-sra-campground-coordinate-rescue,IN,Brookville Lake — Quakertown SRA Campground,Union / Franklin / Brookville Lake,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,SUPERVISOR v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official address and component proof; no safe campground coordinate recovered.,"Address-map/imagery check, ReserveAmerica metadata, or DNR map georeference.",,v23.1.69,
in-lead-doc-o-lake,IN,Doc-O-Lake Campground,Wayne/Fayette/Whitewater corridor candidate,coordinate_rescue,Private Campgrounds,public_discovery_coordinate_rescue,Medium,Public discovery lead; final proof must be operator/official,No import coordinate assigned. Needs operator/current proof plus address-map/imagery check.,Public discovery lead; current public/operator status and coordinate must be verified.,"Open operator page/reservation system; verify public overnight camping, amenities, address, and coordinate. Promote only if address/map lands on campground area.",,v23.1.68,Public discovery sweep lead. Use operator website/reservation/address as final proof before active import; do not use Google/directory result alone.
in-lead-indiana-beach-monticello-koa,IN,Indiana Beach / Monticello KOA Holiday,White / Monticello / Lake Shafer,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,KOA proof found; confirm campground-area coordinate separate from amusement park front gate.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-lead-white-oaks-rv-camping-monticello,IN,White Oaks RV and Camping,White / Monticello / Lake Shafer-Freeman area,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,Operator proof found; exact campground-area coordinate not recovered.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
